title,date,url,content
Unpacking the Starbucks cup data,2026-07-08T05:00:00,https://resource-recycling.com/plastics/2026/07/08/unpacking-the-starbucks-data/,"Editor’s note: This multi-part series explores a report from Beyond Plastics about the recyclability claims for polypropylene cold drink cups from Starbucks. Part 1 explores
what the report reveals about recycling
. In Part 2, the recycling
industry responds to the group’s allegations
.
In 2006 British mathematician and data scientist Clive Humby famously said, “Data is the new oil,” and the rise of AI at eye-watering speeds suggests he was onto something.
This year, commemorating the 20th anniversary of his prescient observation, he
said
: “My point in 2006 [was] that like oil, [data] needed processing to make it useful but by doing so it created new industries and the second Industrial Revolution.
That in its crude form it is often not useful and that byproducts of it can be dangerous and inflammable
.” (Emphasis added.)
So how does this relate to recycling? The persistent trend of using trackers to find out where consumers’ recycling is
really
going is, at its heart, a data exercise. The most recent example is the
Beyond Plastics report
aiming to test recyclability claims about polypropylene cold-drink cups from Starbucks.
With this in mind, Plastics Recycling Update took a closer look at the Beyond Plastics data, and at the conclusions the organization drew.
‘Data doesn’t lie’
At first the data may appear alarming – and damning. “Data doesn’t lie,” according to a University of Chicago Data Science Institute post on social media that amplified the study.
Indeed,
recycling of plastics is confusing
, and countless brand claims and pledges have been dialed back quietly or very publicly, contributing to an erosion of public trust in recycling systems
.
Critics continue to cite a dismal “plastics recycling rate” of 5-6%, typically referencing
US EPA data
. But understanding this seemingly credible number also requires context – the figure not only is from 2019 but also conflates all plastics, and is not specific to common polymers used in packaging, such as PET, HDPE and PP.
However, the whole of the
2019 EPA data
did provide PET and HDPE bottle recycling rates, each around 23%, referencing the “50 States of Recycling” report from Eunomia Research & Consulting along with aluminum container manufacturer Ball Corp. In its
updated report
, Eunomia said US recycling rates had stagnated or declined as of 2021.
The industry’s own data isn’t exactly glowing either. The Recycling Partnership’s Polypropylene Recycling Coalition clocked an 8% rate for the polymer in its
2024 inaugural annual report
. And PET bottle recycling
fell by 2.3 points
in 2024 to 30.2% from its peak the previous year, according to the National Association for PET Container Resources (NAPCOR).
Methodology matters
Data is a powerful and important tool, but interpreting it requires context, including an understanding of the methods used to collect the data, the parameters and so on.
Plastics Recycling Update asked Beyond Plastics about its methodology, to help interpret the study, but received no response. The emailed questions included the following, which have been lightly edited for clarity:
One tracker stopped at a MRF, before proceeding to landfill. Why would this be excluded from the tally of trackers that ended up at MRFs, given that MRFs intend to eliminate contaminants before they can reach processing locations?
Several trackers were placed in residential curbside bins due to a lack of in-store waste options. What is the status of these trackers?
Why were the cups placed in Starbucks receptacles, when they are takeaway cups, rather than in residential collection?
On the last point, Closed Loop Partners told Plastics Recycling Update, “Our research has shown that the majority of to-go PP cups are not discarded in store but rather are discarded out of store or at home, as most of these beverages are consumed on the go. Given this, we have focused our work on the points in the value chain with the greatest opportunities to drive increased capture and material recovery.”
Closed Loop operates the Center for the Circular Economy, which works with brands, retailers and manufacturers to address material challenges, and was instrumental in
expanding US curbside recycling access
for PP cups.
Closed Loop added that expanding residential collection access for PP was an important first step to building consumer awareness and driving more material to recycling systems, and increasing capture of food-grade material.
Beyond Plastics responds
Although Beyond Plastics did not clarify their methodology, they did respond to other questions about conducting the study.
Asked whether the use of trackers contributed to cups being diverted from a recycling facility to landfill or an incinerator: “Beyond Plastics fastidiously followed the cups’ journeys via phones — from start to finish. The investigation tracked and documented the drop-off dates and final destination dates, as well as any additional stops.”
The group said they did not contact haulers or stores to see what happened to the trackers that never reached a final destination, but did not respond when asked to elaborate.
As to what would satisfy the group’s definition of “recycled”: “A ‘recycled’ state is a tracker that arrives at an actual recycling facility that re-processes plastic waste. Of course this is not a guarantee of recycling, but we would count it as such if any pinged from those facilities.”
It’s worth noting that best practices of scientific research and experimentation require “unobtrusive measures” – that the measurement tool (here, a tracking device) does not alter the behavior of the observed subject (PP cold-drink cups).
As has been extensively and
publicly stated
, foreign materials including tracking devices are contaminants in a recycling system, and are sorted out and discarded.
Two trackers stopped communicating after arriving at a Circular Services MRF in Austin, Texas. The company told Plastics Recycling Update they do not keep trackers when they find them, and typically separate electronics and battery-powered devices from recyclate to prevent fires.
“Every step in the process is optimized for material recovery,” Circular Services said in a statement. “What looks like a single act, like tossing a cup in a bin, sets off a sequence of handling and processing steps, including collection, sortation (often involving optical and AI-assisted technology), and processing to produce an input suitable for manufacturing supply chains.
“That complexity is exactly why simple tests can give misleading answers, and it’s why companies like ours, with no landfills to fall back on, are investing in the infrastructure and the transparency to show that recovery is real.”
Expanding on the data
In the end, Beyond Plastics reported on the fate of 53 tracking devices placed in Starbucks’ in-store recycling bins.
The group said 36 of those yielded usable data, meaning they pinged from a final verifiable destination. The other 17 were damaged or stopped transmitting en route.
Of the 36 “usable” trackers:
16 last pinged at landfills (1 of these stopped first at a MRF)
9 at waste-to-energy incineration facilities
8 at waste transfer stations
3 at MRFs
For five trackers that note they “went directly to landfill,” the span between deployment and last signal averaged 2.2 days.
In comparison, landfill-bound trackers that lacked detailed notes took an average of 5.1 days, but without more information, it is unclear whether they stopped at any facilities along the way.
Likewise, other trackers the group did include in the study had results that were inconclusive or lacked context.
10 trackers did not appear to leave Starbucks
More than 25% of the devices appeared to stay in the store. Beyond Plastics did not contact Starbucks to find out why this might have occurred, nor did the group explain how they determined that the tracker had continued to function properly.
5 were deployed during a blizzard
More than half of the 9 trackers that went quickly and directly to incineration were deployed in the Northeast amid a late February blizzard that paralyzed numerous cities in the region and disrupted collection for at least a week, market sources said at the time. Haulers in the region did not respond to requests for details of collection disruption, however.
9 terminated at transfer stations
Beyond Plastics included trackers last pinging at transfer stations in its non-MRF tally.
WM, the nation’s largest hauler and recycler, emphasized that a transfer station does not equate to a landfill. According to Ryan Nordt, executive director of recycling operations, many of the company’s recycling investments are capital-intensive, so WM operates a hub-and-spoke model, where recyclables often move through one or more transfer stations before reaching a larger MRF. “A lot of recyclables get transferred through transfer stations – it’s just the normal course of business for us.”
In that system, a polypropylene cup or tracker pinging at a transfer station simply indicates it is in transit, not that it has been discarded, and “the answer is absolutely no” to the idea that arriving at a transfer station automatically means going to trash.
Although Texas-based Circular Services does not operate transfer stations, the company confirmed that such stations serve as intermediate points for consolidating materials from communities and businesses in a given region.
“Because materials are unloaded, compressed, and reloaded for transport at these sites, it is not unlikely for a tracker to be jostled loose or damaged before it ever reaches a sorting line,” a Circular Services spokesperson said. “A tracker going silent at a transfer station doesn’t tell us much about where the material ends up; it tells us the tracker didn’t survive the trip to a final destination.”
Others were put in residential bins
Of trackers the group excluded from its results, 8 were put in residential recycling bins. Their apparent destinations were as follows:
1 went to a MRF in New Hampshire
1 stopped at two waste transfer stations in California
1 was declared to have gone to incineration in Massachusetts despite stopping first at a collection and transfer station in Maine
1 appeared to be lost during transit in New Hampshire
4 had no further information after being placed in residential bins in South Carolina
Interpreting the data – and what comes next
To be sure, even a detailed – and perhaps confusing – analysis of the study data does not prove or disprove any recycling claims (although a few interesting and likely unintended tangents arise). And still recycling rates stagnate, and consumers grow more confused and discouraged about recycling.
So how can a struggling industry leverage an abundance of data to help build trust? We’ll explore rebuilding credibility and encouraging public buy-in during the next and final installment of this series."
California increases PET market payments,2026-07-07T13:22:57,https://resource-recycling.com/plastics/2026/07/07/ca-pet-market-payments/,"California PET processors received a much-needed shot in the arm this week, as a bill updating a market incentive payments program was
signed into law
.
On July 6, Gov. Gavin Newsom signed several pieces of legislation, including
SB 166
, a public resources trailer bill that increased support for the Plastic Market Development Payment (PMDP) program in the state’s 2026-2027 budget.
The final signed budget includes:
An increased payment cap, from $150/ton to $250/ton through July 1, 2029
$90 million appropriated from the Beverage Container Recycling Fund over three years ($35 million in fiscal 2026-2027, $30 million in fiscal 2027-2028, $25 million in fiscal 2028-2029)
A grant program for plastic reclaimers and manufacturers totaling $5 million annually during fiscal years 2026-2029 to support recycling infrastructure investments
“This provides a total of $105  million in continued investment to stabilize the recycled plastics market and strengthen demand for California-derived recycled plastics,” the agency said in a statement.
The
budget
also includes reversions to the Beverage Container Recycling Fund for several programs, CalRecycle said:
Beverage Container Loan Program: $30 million
Workforce Development Program: $865,000
Beverage Container Quality Infrastructure Grant Program: $1.228 million
Reusable Beverage Containers Infrastructure Grant Program: $18 million
Amid several high-profile PET processor closures, stakeholders said recyclers need support from the PMDP and other incentive programs to
withstand market volatility
.
Kate Bailey, chief policy officer at the Association of Plastic Recyclers (APR), commended the development: “A strong circular economy depends on strong domestic recycling markets. We are grateful to CalRecycle, the Legislature, and the Governor’s Office for this investment and for their continued leadership in supporting California’s plastic recycling infrastructure. Their commitment recognizes the vital role of recyclers in protecting the environment, creating in-state jobs, and keeping economic value here in California.”
APR owns Resource Recycling, Inc., publisher of Plastics Recycling Update.
A second ‘active vehicle’
In late June, a similar initiative,
AB 1149 (Jackson)
, passed out of the state Senate Appropriations committee. The bill also aims to increase payments to in-state PET reclaimers, and remains “an active vehicle,” according to Mark Murray, executive director of Californians Against Waste (CAW), which is supporting the bill.
For now AB 1149 is parked in the committee’s
Suspense File
. Legislation may enter the Suspense File process following regular testimony, and later hold a vote that determines whether it proceeds to the Senate floor for consideration or remains in committee.
The coalition of PMD stakeholders is feeling positive about the budget deal, Murray said, but work will continue to help support recyclers.
“There remains frustration with CalRecycle regarding the lack of understanding and support for PET markets and the need to strategically invest surplus CRV in processing incentives,” he said. “It will be years before California PET reclaimers recover from the self-inflicted wound of
‘tiered’ PMDs
.”
Looking ahead, PET reclaimers and the beverage industry will meet with the bill’s author, Assembly Member Corey Jackson, to explore whether the budget deal requires clarification via AB 1149, Murray said.
The legislature is on summer recess until Aug. 3, and then will hold its final four weeks of session.
Paul Bahou, president of Global Plastic Recycling, told Plastics Recycling Update that the budget language was a compromised version of AB 1149. Bahou is part of the California Washline Alliance lobbying group, which is working to expand the PMDP program.
Though the group had hoped for an increase to $300/ton, “I will take the budget deal as a win and celebrate,” Bahou said."
PureCycle resin used in auto bumper prototype,2026-07-06T06:00:00,https://resource-recycling.com/plastics/2026/07/06/purecycle-resin-used-in-auto-bumper-prototype/,"US-based PureCycle and Germany-based Motherson produced an automotive bumper prototype containing 30% PureFive recycled polypropylene resin, ahead of EU regulations requiring new vehicles to contain at least 15% recycled plastic.
The European Parliament gave final approval last month to the EU’s End-of-Life Vehicles Regulation (ELVR), which mandates that by 2032 new vehicles contain at least 15% recycled plastic content, and at least 3% must be sourced from end-of-life vehicles. By 2036, those thresholds increase to 25% and 5%, respectively.
The near-series Class A bumper prototype was produced at Motherson’s plant in Tuscaloosa, Alabama. Class A vehicle parts or surfaces are highly visible exterior or interior components that end users can see or touch, such as body panels, bumpers and door handles. Near-series production prototypes are nearly identical to the final product, and are used to conduct final testing.
Motherson’s Germany-based Global Innovation Team conducted performance tests on the bumper, including testing climate conditions and evaluating mechanical properties, and presented the results at Startup Autobahn Expo, the world’s largest automotive innovation platform, on July 2.
In a
statement
, PureCycle said the collaboration with Motherson enables further work on automotive-grade materials, and toward a long-term goal of closed-loop recycling “from bumper to bumper.”
The companies plan to work toward increasing the recycled content to over 30% and expanding into additional exterior and interior applications for PureFive resin.
Fabian Wehrle, global innovation exterior engineer at Motherson, said, “This collaboration with PureCycle is an important step toward integrating recycled materials into applications that meet the high requirements of premium OEMs for Class-A surfaces.”
Last October, PureCycle announced that Volkswagen Group of America had produced a fully assembled bumper fascia made with PureCycle resin, for the VW Atlas SUV.
And in an earnings call the following month, CEO Dustin Olson said:
“It’s a very difficult project to get post-consumer curbside recycled product into applications that are as sensitive as automotive. Remember, automotive is one of the most complex supply chains in the world, and their precision to quality and just perfection is extreme.”
Olson added that recycled resin with inconsistent quality or containing contaminants can cause issues with automotive finishes, such as cracking in extreme temperatures.
Looking ahead, Olson said he did not expect automotive applications for PureCycle’s resin to ramp up quickly in the next one to two years for the Ironton plant in Ohio.
“I think we have other opportunities that are going to go faster and quite frankly, probably bring more value,” he said at the time. “But I fully believe that automotive is going to be a foundational component to our growth plan,” providing stable volumes for the planned Thailand plant and for the now-delayed second US plant, planned for Augusta, Georgia.
In March PureCycle received a
€40 million EU grant
toward construction of a new
dissolution recycling
plant in Belgium, planned for startup in 2029. The company also is planning a plant in Thailand."
SCS launches chem recycling standard,2026-07-01T05:00:00,https://resource-recycling.com/plastics/2026/07/01/scs-launches-chem-recycling-standards-certification/,"After about two years of development, SCS Standards and Assurance Systems has published a
Certification Standard for Responsible Chemical Recycling
(SCS-004), informed by stakeholders of varying sizes and technologies.
The company’s for-profit arm, SCS Global Services, uses the new standard to underpin the certification program, which aims to provide transparency for non-mechanical recyclers in communicating with customers, legislators and industry itself, said Victoria Norman, executive director of SCS Standards and Assurance Systems.
With brands under pressure to deliver on PCR commitments, chemical recycling can help produce the necessary volumes and complement mechanical methods, Norman said. “But we need to have confidence that the recycling process is done in a responsible way,” Norman said.
The standard centers on three pillars – chain of custody/feedstocks, environmental impacts and social impact – to independently verify that chemically recycled materials come from operations that meet clear standards for environmental and social performance along with operational transparency, Norman told Plastics Recycling Update.
“If you’re doing something, you should be reporting it. Whether you shout it or make it a footnote, I don’t care,” Norman said. “Regardless of how loud you are, it needs to be truthful. And so that’s really the purpose of the standard, to back claims, provide assurance that things are being done and they’re being done correctly, and there is annual oversight.”
With a focus on transparency and disclosure, SCS-004 deliberately avoids a prescriptive approach to recycling technologies and processes, she said. Norman emphasized that the standard addresses production – processing feedstocks within the recycling operation – and not the chain of custody. As such, it’s complementary to ISCC Plus, which for chemical recycling focuses on the chain of custody from the recycler to the end user.
Defining ‘responsible’ operations
Norman framed the standard as a tool for businesses to engage with industry as well as legislators, designed to provide third-party determination as to what constitutes “responsible” operation of non-mechanical recycling processes.
That said, defining responsible operations can raise the uncomfortable question of whether past practices were in fact
irresponsible,
she said. The standard sidesteps that particular thorn by looking forward rather than in the rearview.
For example, a recycler may need to adjust operations to be certified as responsible, she said. “Does that mean that what I’m doing now is not responsible? And the answer isn’t obviously yes or no. We are setting a standard for what we think ‘responsible’ should be,” in the form of disclosures, transparency, monitoring, tracking and improving performance over time.
Answering that question “requires some soul searching, and that was probably the biggest roadblock” for companies that participated in the standards development phase. SCS said Eastman, Nexus Circular and Brightmark were among the contributors, with other stakeholders not publicly identified.
Norman added: “We’re talking about an industry that has never done this before. And because we did pilot audits, I know for a fact that this standard is moving the needle. Folks are having to change how they do things to meet the standard, and that to me is the most validating and encouraging thing.”
Genesis of the standard
Dave Ford, co-founder of Circle (formerly the Ocean Plastics Leadership Network), said his group began the effort about four years ago. As a “neutral secretariat,” Circle convened consumer brands, chemical companies and environmental experts to first agree on common principles and then to test whether the guidance they developed could become a standard.
“We’re not an advocate for these technologies, we’re an advocate for helping everyone learn about them, because they’re so complicated,” he said.
To shape what would become the standard, the group centered on three core areas: transparency about recycling technologies and outputs, environmental justice for residential communities near proposed plants, and environmental impact.
Feedback from the stakeholders ultimately became the published white paper “
Responsible Production Guidelines for Advanced, Chemical and Molecular Recycling
.” And later the participating companies voted to pursue a formal standard, shifting the initiative into the development phase led by SCS.
Norman said of Ford, “He likes to think he had a tiny role, but was really instrumental in bringing everyone to the table, which is a superpower.”
SCS worked for about two years with the group of recyclers to develop the standard, including seeking perspective from brands, NGOs and regulators, “to make sure that what we were doing was actually not what the chemical recyclers thought that they should do or wanted to do, but actually addressing the real concerns that exist, and also grounding it in reality.”
The certification employs a tiered system:
Core:
Foundational requirements covering management systems, operational permits, chain of custody transparency, and social and environmental reporting.
Plus
: Core, plus demonstrated continuous improvement in social and environmental performance.
Trailblazer: Plus, as well as category-specific recognition for best-in-class performance across risk assurance, transparency and disclosure, water stewardship, zero waste and social impact.
Looking ahead, SCS hopes regulators will look to the standard to help streamline approval processes for technologies and sites, Norman said, as well as Circular Action Alliance (CAA), as the producer responsibility organization develops a
responsible end market
standard for the packaging EPR programs it manages. (A
public comment period
for the CAA draft standard is open until July 7.)
She said that as they are implemented, EPR laws will determine what is and is not acceptable operational practice. “And through the transparency that is required in this standard, we will be able, I believe, to meet the bar set by different regulators, different states, based on what they define as ‘recycling.'”
A living document with industry input
Although the standard is set to be reviewed every five years, Norman expects an earlier revision because the chemical recycling space is changing so rapidly, from both regulatory and technological perspectives.
She estimated that in about three years, the industry will have a much better understanding of the impact and implementation of EPR laws for packaging. The key is to maintain a living document that keeps pace with a nascent industry, but isn’t updated so often that it becomes unwieldy for either auditors or certified entities, she said.
Carla Toth, senior vice president of business development and feedstock sourcing strategy at Nexus Circular, echoed this point. “Many of these technologies were started 10 or 15 years ago. They’re not 100 years old, like the petrochemical industry, and they will grow and evolve and change over time.”
Toth said the group wanted to create a base-level certification to provide credibility and confidence, but also to allow companies to understand their impact from energy intensity or water management perspectives. Establishing such a baseline can enable companies to develop process improvement plans to achieve a higher certification over the course of several years, she added.
And while technologies vary widely, so do the companies employing them. As such, the standard was deliberately designed to scale with facility size.
Toth said accommodating “standalone” chemical recyclers was important particularly for social responsibility criteria. “Some of our facilities are quite small, and we wanted to ensure that we were engaging appropriately for the size of the company.”
For example, early drafts required a facility to hire a certain number of people from the local community. “For a small company of under 50 people, that could be almost an insurmountable barrier,” even if the company fully understands the need for such a requirement, she said. But when a plant scales to, say, several hundred people per plant, that’s when compliance is realistic, she said, adding that the three certification levels consider these scalability issues.
Bridging a credibility gap
The motivation for Nexus to participate in the process was that the terms covering non-mechanical recycling are broad and poorly understood, and at varying levels of commercial maturity. This added to a credibility gap with legislators, regulators, brands and consumers, Toth said.
Based in Georgia, Nexus operates commercial-scale pyrolysis recycling on hard-to-recycle plastics, particularly film and flexible packaging.
“We knew we had a bit of an industry challenge with trust and credibility, and that’s where this process started, driven by different parts of the plastics value chain, with a lot of input from the brands,” Toth said.
Brand involvement was key from the start of the process, given their direct line to what consumers, legislators, regulators and even NGOs needed to be more readily accepted as a credible, viable new innovation in the recycling ecosystem, Toth said.
“It’s difficult to accurately describe and then ensure that the industry truly understands what the process is, how it’s best utilized, how it complements mechanical recycling, and that we are operating responsibly and returning material to the value chain,” she added.
And to ease concerns over disclosing proprietary information – a rising concern with emerging EPR reporting requirements – the standard allows confidential disclosure to auditors rather than full public disclosure.
“There was a lot of conversation about how we ensure we’re being transparent to provide our goal, which is confidence and incredible operations, but also ensuring that confidential information is kept at an appropriate level, and what is the balance,” Toth said.
Another recycler that participated in the process, Brightmark, said in a statement that it hoped that more broadly, “the standards can help support informed, science-based discussions and contribute to the development of practical legislation and regulation. By increasing transparency and creating a common framework for evaluating projects, the standards can help stakeholders better understand where different solutions fit within the waste management hierarchy and how they can collectively contribute to improved circularity outcomes.”
Norman added: “We would not have engaged in this exercise if we did not think that it was possible to do chemical recycling responsibly, because we’re rooted in science, we have a reputation of being in the world of sustainability – that’s not worth the risk.”."
"Aduro, AstroTurf look at recycling feedstock",2026-06-30T14:06:39,https://resource-recycling.com/plastics/2026/06/30/aduro-astroturf-to-look-at-recycling-feedstock/,"Canadian chemical recycling startup Aduro Clean Technologies has
signed
a memorandum of understanding (MOU) with AstroTurf to evaluate the use of Aduro’s technology on end-of-life synthetic turf.
The companies plan to assess how Aduro’s hydrochemolytic process can recover PE and PP to create circular feedstock for making new chemicals including plastics, with particular emphasis on the technical and financial requirements.
Synthetic turf is highly engineered for durability and performance, with a complex composition of multiple plastics, thermoset adhesives and inorganic materials that hinders mechanical recycling. The valuable PE and PP components including grass blades, thatch and backing layers often are embedded in a cured polyurethane backing or adhesives, along with sand, rubber and other contaminants, Aduro said in a statement.
The two companies will explore preparing the PE/PP fraction for use as feedstock, focusing on field recovery and disassembly of the turf, separation of non-target materials, and potential management of side streams, Aduro said.
Robert Mitchell, vice president of development and strategy at AstroTurf, said in a statement, “This is an evaluation stage, but it is an important one as customers, communities and regulators continue to look for more complete solutions for synthetic turf systems.”
AstroTurf
previously joined
the Cyclyx consortium along with other brand owners including PepsiCo, to advance sustainability initiatives. The Aduro statement said the MOU “provides an additional route for evaluating how advanced chemical recycling may complement existing mechanical recycling, take-back and material recovery approaches.”
“This collaboration with AstroTurf allows Aduro to work directly with a recognized name in synthetic turf to better understand the full end-of-life challenge,” said Ofer Vicus, Aduro CEO. “Our
prior testing
showed that the polyethylene and polypropylene components of post-use turf can be converted using HCT, but the broader opportunity depends on understanding how those materials are recovered, prepared, and delivered into the process. Working with AstroTurf gives us an opportunity to connect our chemistry with real-world product knowledge, field recovery considerations, and the practical requirements needed to evaluate a more complete recycling pathway.”
Aduro
started up
its pilot plant in London, Ontario, earlier this year, and
selected
the Chemelot Industrial Park in Sittard-Geleen, Netherlands, for its first commercial-scale facility."
Alaska governor vetoes polystyrene foam foodware ban,2026-06-26T14:13:33,https://resource-recycling.com/policy-now/2026/06/26/alaska-governor-vetoes-polystyrene-foam-foodware-ban/,"Alaska Gov. Mike Dunleavy vetoed
HB 25
on June 25, blocking a measure that would have prohibited restaurants and state agencies from using single-use polystyrene foam foodware beginning Jan. 1, 2027.
The bill was sponsored by Rep. Andy Josephson (D-Anchorage) and co-sponsored by Representatives Hall, Burke, Hannan, Story, Mina, Carrick, Foster, Fields, Jimmie and Galvin. It passed the State Senate on May 18 and cleared the House earlier this spring with bipartisan support.
“This commonsense policy reflects the growing support for cutting single-use plastics at the source,” said Christy Leavitt, senior campaign director at Oceana, in a statement at the time.
Under the legislation, “restaurant” was defined broadly to include coffee kiosks, grocery delis, hospital and school food operations, caterers, concessions and street vendors who sell food prepared for immediate consumption.
All of those entities would have been barred from serving prepared food in polystyrene foam containers, bowls, plates, trays, cartons, cups or lids. The state itself would have been prohibited from purchasing or using the same materials, and the Alaska Department of Environmental Conservation (DEC) would have been directed to recommend that restaurants shift to reusable foodware rather than disposables.
Exemptions in the bill included food prepared or packaged outside of Alaska and areas under a declared disaster emergency. Restaurants could also apply to the DEC for individual exemptions if they could demonstrate that an affordable replacement product was unavailable, or that compliance would cause undue financial or logistical hardship. A transition provision allowed restaurants and state agencies to draw down existing polystyrene stock purchased before the effective date.
Opposition from the Alaska Chamber of Commerce and Alaska CHARR centered on cost concerns. Supporters argued the material poses documented health and environmental risks.
“The governor’s veto is a setback for Alaska and our oceans,” said Leavitt in a statement. Leavitt pledged to work with lawmakers to revisit the legislation in a future session.
Upon signing, Alaska would have become the 13th state to restrict polystyrene foodware, following Washington and Oregon. The Alaska municipalities of Bethel, Cordova and Seward already have local bans in place."
Bottlers open recycling center on Mexican isle,2026-06-26T14:04:14,https://resource-recycling.com/plastics/2026/06/26/bottlers-open-recycling-center-on-mexican-isle/,"Major recycler PetStar and Bepensa Beverages have launched a new transfer center on a remote Mexican island, as part of a national zero-waste pilot program and amid implementation of a national packaging waste management plan.
The new center will separate and process recyclables including plastic, aluminum, cardboard and glass on Isla Holbox, a small, car-free island off the northern coast of the Yucatan Peninsula in Quintana Roo state.
The narrow island — about 26 miles long and just 1 mile wide — is known for its unpaved, sand-covered streets and a ban on cars. Because the island has no landfill capable of handling complex waste streams, collecting, sorting and transporting recyclables back to the mainland for processing has historically been conducted via a patchwork of private companies.
Isla Holbox
Owned by several bottling companies, PetStar has run the world’s largest food-grade PET recycling plant since 2013. The ownership group includes Arca Continental, Coca-Cola de México, Bepensa, Corporación del Fuerte, Grupo RICA, Grupo Embotellador Nayar and Embotelladora de Colima.
PetStar also runs an inclusive waste collection model engaging more than 49,000 urban waste pickers, to integrate informal collectors into the PET value chain and improve social mobility.
Stakeholders have noted that EPR and circular economy policy in Mexico tend to be framed around social equity — particularly conditions for waste pickers — as much as plastic-waste reduction, and that stakeholder buy-in has generally been stronger in Latin America than in the US.
In recognition of the deep connections between the US and Mexico particularly in PET recycling, the US-based Association of Plastic Recyclers (APR) is expanding efforts in Latin America to support recycling.
APR is working with the National Association of Plastics Industries in Mexico (
ANIPAC
) on technical and strategic cooperation to promote best practices across the plastics value chain, and last year worked with
ECOCE
on harmonizing design guidance and published the APR
design guide in Spanish
.
APR owns Resource Recycling, Inc., publisher of Plastics Recycling Update.
Part of a larger pilot
The new transfer center supports the Holbox Circular initiative, a three-year national pilot launched in 2024 to create Mexico’s first zero-waste circular economy model. Partners in the program — which also targets renewable energy and sustainable waste management — include PetStar, Bepensa and ECOCE, the nonprofit that runs Mexico’s packaging compliance scheme on behalf of member companies.
Quintana Roo Gov. Mara Lezama has positioned Holbox as the flagship site for the federal government’s broader circular economy push.
So far, the project has recovered more than 6 million PET bottles and run over 20 cleanup days, pulling in a combined 17 tons of recyclable material.
The bigger regulatory picture
The opening doubled as a launch event for Mexico’s “Strategy Towards a Circular Mexico,” with officials including PetStar CEO Jaime Cámara, Mexico’s environment secretary Alicia Bárcena Ibarra, Gov. Lezama and Bepensa’s sustainability director Agustín Menéndez Reyes in attendance.
The timing lines up with Mexico’s new General Law on Circular Economy (LGEC), enacted in January 2026 — the country’s first framework extending waste regulation upstream into product design and production. Under the law:
SEMARNAT (the federal environmental ministry) and state authorities must finalize regulations and harmonize local statutes within 180 days — putting the deadline around mid-to-late July 2026.
A National Circular Economy Program, identifying priority sectors like plastics for the first implementation phase, is due roughly 12 months later.
Industry investment
Shareholder Arca Continental completed an expansion last year that boosted PetStar’s capacity by 70% and grew its collection network from eight to 24 centers. Arca also recently opened its
first education center
in Nuevo Leon, focused on bottle-to-bottle circularity. In 2025, the Coca-Cola bottler
reported
it was using an average of 36.6% recycled resin in its packaging.
In the US, Arca’s Coca-Cola Southwest Beverages division funneled nearly 17,000 tons of PET through PetStar — almost 70% of the company’s domestic volume. In 2022 the division became the first bottler in the US to use an average of 50% recycled materials.
The company also plans to
invest about $1 billion
this year in its Americas operations."
"Niagara acquires Absopure, invests in plants",2026-06-23T14:54:49,https://resource-recycling.com/plastics/2026/06/23/niagara-acquires-absopure-invests-in-infrastructure/,"Niagara Bottling bought the retail bottled water business of Michigan’s Absopure, and will invest several hundred million dollars in manufacturing infrastructure throughout the US.
The California-based company will invest in technology in the Midwest, Northeast, West Coast and Southwest, to continue modernizing its existing and planned manufacturing footprint to use less energy, consume less packaging material and lower emissions, as well as keep jobs in the US, according to a statement.
The statement describes Absopure as “a family-built brand with deep roots, known and trusted by retailers and families alike. We are pleased to welcome them into the Niagara family and look forward to growing the brand for years to come.”
Last month, Niagara
acquired rPlanet Earth assets
in California, in a move toward vertical integration of its packaging operations.
Niagara Bottling is headquartered in Diamond Bar, California, and operates bottling facilities throughout the US, Mexico, Australia and the UK. The company produces beverages including water, sparkling, vitamin and flavored water, teas, sports drinks, ready-to-drink coffee, protein drinks and non-dairy milk products."
